sleeper_id,player,position,team,opponent,pts_ppr,pts_half_ppr,pts_std,stats_json
11571,,RB,NYJ,DET,2.43,1.99,1.54,"{""adp_dd_ppr"": 310.0, ""bonus_rec_rb"": 0.89, ""def_fum_td"": 0.0, ""def_kr_yd"": 15.49, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 66.0, ""pts_half_ppr"": 1.99, ""pts_ppr"": 2.43, ""pts_std"": 1.54, ""rec"": 0.89, ""rec_0_4"": 0.18, ""rec_10_19"": 0.27, ""rec_20_29"": 0.18, ""rec_2pt"": 0.0, ""rec_30_39"": 0.09, ""rec_40p"": 0.09, ""rec_5_9"": 0.18, ""rec_fd"": 0.69, ""rec_td"": 0.05, ""rec_tgt"": 1.04, ""rec_yd"": 6.88, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.7, ""rush_fd"": 0.36, ""rush_td"": 0.03, ""rush_yd"": 3.62}"
11574,,RB,LV,NO,0.4,0.35,0.31,"{""adp_dd_ppr"": 392.0, ""bonus_rec_rb"": 0.1, ""def_fum_td"": 0.0, ""def_kr_yd"": 46.82, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 93.0, ""pts_half_ppr"": 0.35, ""pts_ppr"": 0.4, ""pts_std"": 0.31, ""rec"": 0.1, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.06, ""rec_td"": 0.01, ""rec_tgt"": 0.12, ""rec_yd"": 0.64, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.52, ""rush_fd"": 0.13, ""rush_td"": 0.01, ""rush_yd"": 1.3}"
11597,,TE,NYG,TEN,3.37,2.75,2.14,"{""adp_dd_ppr"": 229.0, ""bonus_rec_te"": 1.23, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 39.0, ""pts_half_ppr"": 2.75, ""pts_ppr"": 3.37, ""pts_std"": 2.14, ""rec"": 1.23, ""rec_0_4"": 0.25, ""rec_10_19"": 0.37, ""rec_20_29"": 0.25, ""rec_2pt"": 0.0, ""rec_30_39"": 0.12, ""rec_40p"": 0.12, ""rec_5_9"": 0.25, ""rec_fd"": 1.66, ""rec_td"": 0.08, ""rec_tgt"": 1.85, ""rec_yd"": 16.64}"
11603,,TE,SEA,WAS,8.58,7.08,5.59,"{""adp_dd_ppr"": 136.0, ""bonus_rec_te"": 2.99, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 22.0, ""pts_half_ppr"": 7.08, ""pts_ppr"": 8.58, ""pts_std"": 5.59, ""rec"": 2.99, ""rec_0_4"": 0.6, ""rec_10_19"": 0.9, ""rec_20_29"": 0.6, ""rec_2pt"": 0.02, ""rec_30_39"": 0.3, ""rec_40p"": 0.3, ""rec_5_9"": 0.6, ""rec_fd"": 3.24, ""rec_td"": 0.31, ""rec_tgt"": 3.79, ""rec_yd"": 32.37, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.62, ""rush_fd"": 0.25, ""rush_td"": 0.03, ""rush_yd"": 2.52}"
11624,,WR,KC,MIA,10.87,9.22,7.57,"{""adp_dd_ppr"": 69.0, ""bonus_rec_wr"": 3.3, ""def_fum_td"": 0.0, ""def_kr_yd"": 2.01, ""fum"": 0.04, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 32.0, ""pr"": 0.07, ""pr_yd"": 0.76, ""pts_half_ppr"": 9.22, ""pts_ppr"": 10.87, ""pts_std"": 7.57, ""rec"": 3.3, ""rec_0_4"": 0.66, ""rec_10_19"": 0.99, ""rec_20_29"": 0.66, ""rec_2pt"": 0.02, ""rec_30_39"": 0.33, ""rec_40p"": 0.33, ""rec_5_9"": 0.66, ""rec_fd"": 4.4, ""rec_td"": 0.35, ""rec_tgt"": 5.65, ""rec_yd"": 44.0, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 1.14, ""rush_fd"": 0.65, ""rush_td"": 0.07, ""rush_yd"": 6.54}"
11625,,WR,NYJ,DET,9.26,7.68,6.09,"{""adp_dd_ppr"": 102.0, ""bonus_rec_wr"": 3.17, ""def_fum_td"": 0.0, ""def_kr_yd"": 2.7, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 47.0, ""pts_half_ppr"": 7.68, ""pts_ppr"": 9.26, ""pts_std"": 6.09, ""rec"": 3.17, ""rec_0_4"": 0.63, ""rec_10_19"": 0.95, ""rec_20_29"": 0.63, ""rec_2pt"": 0.01, ""rec_30_39"": 0.32, ""rec_40p"": 0.32, ""rec_5_9"": 0.63, ""rec_fd"": 4.63, ""rec_td"": 0.24, ""rec_tgt"": 6.51, ""rec_yd"": 46.3, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.05, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.19}"
11628,,WR,ARI,SF,6.91,5.77,4.64,"{""adp_dd_ppr"": 150.0, ""bonus_rec_wr"": 2.27, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 69.0, ""pts_half_ppr"": 5.77, ""pts_ppr"": 6.91, ""pts_std"": 4.64, ""rec"": 2.27, ""rec_0_4"": 0.45, ""rec_10_19"": 0.68, ""rec_20_29"": 0.45, ""rec_2pt"": 0.01, ""rec_30_39"": 0.23, ""rec_40p"": 0.23, ""rec_5_9"": 0.45, ""rec_fd"": 3.47, ""rec_td"": 0.19, ""rec_tgt"": 4.79, ""rec_yd"": 34.75}"
11792,,K,MIN,TB,8.02,8.02,8.02,"{""adp_dd_ppr"": 999.0, ""fga"": 2.12, ""fgm"": 1.87, ""fgm_20_29"": 0.3, ""fgm_30_39"": 0.44, ""fgm_40_49"": 0.44, ""fgm_50p"": 0.35, ""fgm_yds"": 64.89, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.08, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 8.02, ""pts_ppr"": 8.02, ""pts_std"": 8.02, ""xpa"": 2.42, ""xpm"": 2.36, ""xpmiss"": 0.06}"
12474,,RB,HOU,IND,6.88,6.15,5.43,"{""adp_dd_ppr"": 182.0, ""bonus_rec_rb"": 1.45, ""def_fum_td"": 0.0, ""fum"": 0.09, ""fum_lost"": 0.04, ""gp"": 1.0, ""pos_adp_dd_ppr"": 43.0, ""pts_half_ppr"": 6.15, ""pts_ppr"": 6.88, ""pts_std"": 5.43, ""rec"": 1.45, ""rec_0_4"": 0.29, ""rec_10_19"": 0.43, ""rec_20_29"": 0.29, ""rec_2pt"": 0.01, ""rec_30_39"": 0.14, ""rec_40p"": 0.14, ""rec_5_9"": 0.29, ""rec_fd"": 1.19, ""rec_td"": 0.08, ""rec_tgt"": 1.91, ""rec_yd"": 11.89, ""rush_2pt"": 0.01, ""rush_40p"": 0.08, ""rush_att"": 8.18, ""rush_fd"": 2.87, ""rush_td"": 0.16, ""rush_yd"": 28.68}"
12485,,WR,TB,MIN,2.09,1.76,1.44,"{""adp_dd_ppr"": 249.0, ""bonus_rec_wr"": 0.65, ""def_fum_td"": 0.0, ""def_kr_yd"": 1.98, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 113.0, ""pts_half_ppr"": 1.76, ""pts_ppr"": 2.09, ""pts_std"": 1.44, ""rec"": 0.65, ""rec_0_4"": 0.13, ""rec_10_19"": 0.2, ""rec_20_29"": 0.13, ""rec_2pt"": 0.0, ""rec_30_39"": 0.07, ""rec_40p"": 0.07, ""rec_5_9"": 0.13, ""rec_fd"": 0.92, ""rec_td"": 0.08, ""rec_tgt"": 1.27, ""rec_yd"": 9.24, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.09, ""rush_fd"": 0.03, ""rush_td"": 0.0, ""rush_yd"": 0.3}"
12489,,RB,DEN,LAR,7.86,6.84,5.81,"{""adp_dd_ppr"": 163.0, ""bonus_rec_rb"": 2.05, ""def_fum_td"": 0.0, ""def_kr_yd"": 8.08, ""fum"": 0.07, ""fum_lost"": 0.03, ""gp"": 1.0, ""pos_adp_dd_ppr"": 38.0, ""pts_half_ppr"": 6.84, ""pts_ppr"": 7.86, ""pts_std"": 5.81, ""rec"": 2.05, ""rec_0_4"": 0.41, ""rec_10_19"": 0.61, ""rec_20_29"": 0.41, ""rec_2pt"": 0.01, ""rec_30_39"": 0.2, ""rec_40p"": 0.2, ""rec_5_9"": 0.41, ""rec_fd"": 1.52, ""rec_td"": 0.12, ""rec_tgt"": 2.43, ""rec_yd"": 15.17, ""rush_2pt"": 0.01, ""rush_40p"": 0.06, ""rush_att"": 6.06, ""rush_fd"": 2.39, ""rush_td"": 0.2, ""rush_yd"": 23.88}"
12495,,RB,MIA,KC,2.08,1.89,1.69,"{""adp_dd_ppr"": 336.0, ""bonus_rec_rb"": 0.39, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 70.0, ""pts_half_ppr"": 1.89, ""pts_ppr"": 2.08, ""pts_std"": 1.69, ""rec"": 0.39, ""rec_0_4"": 0.08, ""rec_10_19"": 0.12, ""rec_20_29"": 0.08, ""rec_2pt"": 0.0, ""rec_30_39"": 0.04, ""rec_40p"": 0.04, ""rec_5_9"": 0.08, ""rec_fd"": 0.27, ""rec_td"": 0.02, ""rec_tgt"": 0.48, ""rec_yd"": 2.68, ""rush_2pt"": 0.01, ""rush_40p"": 0.03, ""rush_att"": 2.96, ""rush_fd"": 0.73, ""rush_td"": 0.1, ""rush_yd"": 7.27}"
12496,,WR,MIN,TB,1.87,1.46,1.05,"{""adp_dd_ppr"": 262.0, ""bonus_rec_wr"": 0.82, ""def_fum_td"": 0.0, ""def_kr_yd"": 11.76, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 120.0, ""pts_half_ppr"": 1.46, ""pts_ppr"": 1.87, ""pts_std"": 1.05, ""rec"": 0.82, ""rec_0_4"": 0.16, ""rec_10_19"": 0.25, ""rec_20_29"": 0.16, ""rec_2pt"": 0.0, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.16, ""rec_fd"": 0.72, ""rec_td"": 0.05, ""rec_tgt"": 0.95, ""rec_yd"": 7.23, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.04, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.17}"
12499,,WR,TEN,NYG,4.67,3.92,3.17,"{""adp_dd_ppr"": 189.0, ""bonus_rec_wr"": 1.49, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 84.0, ""pts_half_ppr"": 3.92, ""pts_ppr"": 4.67, ""pts_std"": 3.17, ""rec"": 1.49, ""rec_0_4"": 0.3, ""rec_10_19"": 0.45, ""rec_20_29"": 0.3, ""rec_2pt"": 0.01, ""rec_30_39"": 0.15, ""rec_40p"": 0.15, ""rec_5_9"": 0.3, ""rec_fd"": 2.29, ""rec_td"": 0.15, ""rec_tgt"": 3.16, ""rec_yd"": 22.9}"
12507,,RB,LAC,BUF,14.21,13.04,11.88,"{""adp_dd_ppr"": 48.0, ""bonus_rec_rb"": 2.33, ""def_fum_td"": 0.0, ""fum"": 0.14, ""fum_lost"": 0.06, ""gp"": 1.0, ""pos_adp_dd_ppr"": 17.0, ""pts_half_ppr"": 13.04, ""pts_ppr"": 14.21, ""pts_std"": 11.88, ""rec"": 2.33, ""rec_0_4"": 0.47, ""rec_10_19"": 0.7, ""rec_20_29"": 0.47, ""rec_2pt"": 0.01, ""rec_30_39"": 0.23, ""rec_40p"": 0.23, ""rec_5_9"": 0.47, ""rec_fd"": 1.23, ""rec_td"": 0.07, ""rec_tgt"": 2.6, ""rec_yd"": 12.29, ""rush_2pt"": 0.03, ""rush_40p"": 0.14, ""rush_att"": 13.79, ""rush_fd"": 6.63, ""rush_td"": 0.61, ""rush_yd"": 66.28}"
12509,,WR,LAC,BUF,7.21,5.81,4.41,"{""adp_dd_ppr"": 144.0, ""bonus_rec_wr"": 2.8, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 65.0, ""pts_half_ppr"": 5.81, ""pts_ppr"": 7.21, ""pts_std"": 4.41, ""rec"": 2.8, ""rec_0_4"": 0.56, ""rec_10_19"": 0.84, ""rec_20_29"": 0.56, ""rec_2pt"": 0.01, ""rec_30_39"": 0.28, ""rec_40p"": 0.28, ""rec_5_9"": 0.56, ""rec_fd"": 3.54, ""rec_td"": 0.13, ""rec_tgt"": 4.83, ""rec_yd"": 35.41, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.12, ""rush_fd"": 0.06, ""rush_td"": 0.0, ""rush_yd"": 0.62}"
12518,,TE,IND,HOU,10.07,7.93,5.79,"{""adp_dd_ppr"": 99.0, ""bonus_rec_te"": 4.28, ""def_fum_td"": 0.0, ""fum"": 0.04, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 12.0, ""pts_half_ppr"": 7.93, ""pts_ppr"": 10.07, ""pts_std"": 5.79, ""rec"": 4.28, ""rec_0_4"": 0.86, ""rec_10_19"": 1.28, ""rec_20_29"": 0.86, ""rec_2pt"": 0.02, ""rec_30_39"": 0.43, ""rec_40p"": 0.43, ""rec_5_9"": 0.86, ""rec_fd"": 3.83, ""rec_td"": 0.3, ""rec_tgt"": 6.36, ""rec_yd"": 38.26, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.3, ""rush_fd"": 0.1, ""rush_td"": 0.01, ""rush_yd"": 1.02}"
12542,,WR,NE,JAX,1.26,1.03,0.81,"{""adp_dd_ppr"": 283.0, ""bonus_rec_wr"": 0.45, ""def_fum_td"": 0.0, ""def_kr_yd"": 10.06, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 131.0, ""pts_half_ppr"": 1.03, ""pts_ppr"": 1.26, ""pts_std"": 0.81, ""rec"": 0.45, ""rec_0_4"": 0.09, ""rec_10_19"": 0.14, ""rec_20_29"": 0.09, ""rec_2pt"": 0.0, ""rec_30_39"": 0.05, ""rec_40p"": 0.05, ""rec_5_9"": 0.09, ""rec_fd"": 0.6, ""rec_td"": 0.03, ""rec_tgt"": 0.64, ""rec_yd"": 5.95, ""rush_2pt"": 0.0, ""rush_40p"": 0.0}"
12634,,WR,SF,ARI,2.19,1.77,1.35,"{""adp_dd_ppr"": 244.0, ""bonus_rec_wr"": 0.84, ""def_kr_yd"": 7.13, ""gp"": 1.0, ""pos_adp_dd_ppr"": 110.0, ""pts_half_ppr"": 1.77, ""pts_ppr"": 2.19, ""pts_std"": 1.35, ""rec"": 0.84, ""rec_0_4"": 0.17, ""rec_10_19"": 0.25, ""rec_20_29"": 0.17, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.17, ""rec_fd"": 0.94, ""rec_td"": 0.07, ""rec_tgt"": 1.22, ""rec_yd"": 9.42}"
12699,,WR,BAL,DAL,2.36,1.97,1.58,"{""adp_dd_ppr"": 239.0, ""bonus_rec_wr"": 0.78, ""def_fum_td"": 0.0, ""def_kr_yd"": 17.75, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 106.0, ""pr"": 1.02, ""pr_yd"": 10.24, ""pts_half_ppr"": 1.97, ""pts_ppr"": 2.36, ""pts_std"": 1.58, ""rec"": 0.78, ""rec_0_4"": 0.16, ""rec_10_19"": 0.24, ""rec_20_29"": 0.16, ""rec_2pt"": 0.0, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.16, ""rec_fd"": 1.13, ""rec_td"": 0.07, ""rec_tgt"": 1.2, ""rec_yd"": 11.3, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.05, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.24}"
12961,,K,CAR,CLE,7.38,7.38,7.38,"{""adp_dd_ppr"": 999.0, ""fga"": 1.99, ""fgm"": 1.68, ""fgm_20_29"": 0.32, ""fgm_30_39"": 0.42, ""fgm_40_49"": 0.42, ""fgm_50p"": 0.26, ""fgm_yds"": 59.22, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.13, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 7.38, ""pts_ppr"": 7.38, ""pts_std"": 7.38, ""xpa"": 2.3, ""xpm"": 2.24, ""xpmiss"": 0.06}"
13268,,WR,BAL,DAL,0.18,0.15,0.12,"{""adp_dd_ppr"": 339.0, ""bonus_rec_wr"": 0.06, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 160.0, ""pts_half_ppr"": 0.15, ""pts_ppr"": 0.18, ""pts_std"": 0.12, ""rec"": 0.06, ""rec_0_4"": 0.01, ""rec_10_19"": 0.02, ""rec_20_29"": 0.01, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.01, ""rec_fd"": 0.08, ""rec_td"": 0.01, ""rec_tgt"": 0.09, ""rec_yd"": 0.84, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.01, ""rush_fd"": 0.0, ""rush_td"": 0.0, ""rush_yd"": 0.03}"
13285,,WR,NYG,TEN,6.14,5.09,4.05,"{""adp_dd_ppr"": 159.0, ""bonus_rec_wr"": 2.09, ""def_fum_td"": 0.0, ""def_kr_yd"": 5.23, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 73.0, ""pts_half_ppr"": 5.09, ""pts_ppr"": 6.14, ""pts_std"": 4.05, ""rec"": 2.09, ""rec_0_4"": 0.42, ""rec_10_19"": 0.63, ""rec_20_29"": 0.42, ""rec_2pt"": 0.01, ""rec_30_39"": 0.21, ""rec_40p"": 0.21, ""rec_5_9"": 0.42, ""rec_fd"": 3.04, ""rec_td"": 0.16, ""rec_tgt"": 3.62, ""rec_yd"": 30.37, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.06, ""rush_fd"": 0.03, ""rush_td"": 0.0, ""rush_yd"": 0.26}"
13286,,RB,SEA,WAS,11.6,10.87,10.13,"{""adp_dd_ppr"": 88.0, ""bonus_rec_rb"": 1.47, ""def_fum_td"": 0.0, ""def_kr_td"": 0.06, ""def_kr_yd"": 49.67, ""fum"": 0.13, ""fum_lost"": 0.06, ""gp"": 1.0, ""pos_adp_dd_ppr"": 27.0, ""pts_half_ppr"": 10.87, ""pts_ppr"": 11.6, ""pts_std"": 10.13, ""rec"": 1.47, ""rec_0_4"": 0.29, ""rec_10_19"": 0.44, ""rec_20_29"": 0.29, ""rec_2pt"": 0.0, ""rec_30_39"": 0.15, ""rec_40p"": 0.15, ""rec_5_9"": 0.29, ""rec_fd"": 1.3, ""rec_td"": 0.1, ""rec_tgt"": 1.88, ""rec_yd"": 12.98, ""rush_2pt"": 0.02, ""rush_40p"": 0.13, ""rush_att"": 12.81, ""rush_fd"": 6.3, ""rush_td"": 0.34, ""rush_yd"": 62.98}"
13288,,RB,TEN,NYG,1.87,1.82,1.77,"{""adp_dd_ppr"": 352.0, ""bonus_rec_rb"": 0.1, ""def_fum_td"": 0.0, ""def_kr_yd"": 9.33, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 76.0, ""pts_half_ppr"": 1.82, ""pts_ppr"": 1.87, ""pts_std"": 1.77, ""rec"": 0.1, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.07, ""rec_td"": 0.0, ""rec_tgt"": 0.13, ""rec_yd"": 0.7, ""rush_2pt"": 0.0, ""rush_40p"": 0.02, ""rush_att"": 2.47, ""rush_fd"": 1.14, ""rush_td"": 0.09, ""rush_yd"": 11.39}"
13333,,WR,IND,HOU,0.64,0.51,0.38,"{""adp_dd_ppr"": 307.0, ""bonus_rec_wr"": 0.26, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 141.0, ""pts_half_ppr"": 0.51, ""pts_ppr"": 0.64, ""pts_std"": 0.38, ""rec"": 0.26, ""rec_0_4"": 0.05, ""rec_10_19"": 0.08, ""rec_20_29"": 0.05, ""rec_2pt"": 0.0, ""rec_30_39"": 0.03, ""rec_40p"": 0.03, ""rec_5_9"": 0.05, ""rec_fd"": 0.28, ""rec_td"": 0.02, ""rec_tgt"": 0.42, ""rec_yd"": 2.81}"
13345,,RB,DEN,LAR,7.31,6.6,5.88,"{""adp_dd_ppr"": 175.0, ""bonus_rec_rb"": 1.43, ""def_fum_td"": 0.0, ""def_kr_yd"": 2.93, ""fum"": 0.07, ""fum_lost"": 0.03, ""gp"": 1.0, ""pos_adp_dd_ppr"": 40.0, ""pts_half_ppr"": 6.6, ""pts_ppr"": 7.31, ""pts_std"": 5.88, ""rec"": 1.43, ""rec_0_4"": 0.29, ""rec_10_19"": 0.43, ""rec_20_29"": 0.29, ""rec_2pt"": 0.0, ""rec_30_39"": 0.14, ""rec_40p"": 0.14, ""rec_5_9"": 0.29, ""rec_fd"": 0.92, ""rec_td"": 0.07, ""rec_tgt"": 1.61, ""rec_yd"": 9.25, ""rush_2pt"": 0.02, ""rush_40p"": 0.07, ""rush_att"": 7.26, ""rush_fd"": 3.24, ""rush_td"": 0.22, ""rush_yd"": 32.38}"
13347,,RB,MIN,TB,2.55,2.28,2.02,"{""adp_dd_ppr"": 306.0, ""bonus_rec_rb"": 0.53, ""def_fum_td"": 0.0, ""def_kr_yd"": 11.78, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 65.0, ""pr"": 0.06, ""pr_yd"": 0.93, ""pts_half_ppr"": 2.28, ""pts_ppr"": 2.55, ""pts_std"": 2.02, ""rec"": 0.53, ""rec_0_4"": 0.11, ""rec_10_19"": 0.16, ""rec_20_29"": 0.11, ""rec_2pt"": 0.0, ""rec_30_39"": 0.05, ""rec_40p"": 0.05, ""rec_5_9"": 0.11, ""rec_fd"": 0.37, ""rec_td"": 0.03, ""rec_tgt"": 0.61, ""rec_yd"": 3.66, ""rush_2pt"": 0.0, ""rush_40p"": 0.03, ""rush_att"": 2.69, ""rush_fd"": 0.99, ""rush_td"": 0.08, ""rush_yd"": 9.92}"
13429,,TE,MIA,KC,0.48,0.38,0.28,"{""adp_dd_ppr"": 360.0, ""bonus_rec_te"": 0.2, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 86.0, ""pts_half_ppr"": 0.38, ""pts_ppr"": 0.48, ""pts_std"": 0.28, ""rec"": 0.2, ""rec_0_4"": 0.04, ""rec_10_19"": 0.06, ""rec_20_29"": 0.04, ""rec_2pt"": 0.0, ""rec_30_39"": 0.02, ""rec_40p"": 0.02, ""rec_5_9"": 0.04, ""rec_fd"": 0.2, ""rec_td"": 0.01, ""rec_tgt"": 0.28, ""rec_yd"": 2.02}"
13533,,WR,NO,LV,1.54,1.24,0.94,"{""adp_dd_ppr"": 269.0, ""bonus_rec_wr"": 0.6, ""def_fum_td"": 0.0, ""def_kr_td"": 0.06, ""def_kr_yd"": 76.94, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 125.0, ""pr"": 0.32, ""pr_yd"": 3.17, ""pts_half_ppr"": 1.24, ""pts_ppr"": 1.54, ""pts_std"": 0.94, ""rec"": 0.6, ""rec_0_4"": 0.12, ""rec_10_19"": 0.18, ""rec_20_29"": 0.12, ""rec_2pt"": 0.0, ""rec_30_39"": 0.06, ""rec_40p"": 0.06, ""rec_5_9"": 0.12, ""rec_fd"": 0.63, ""rec_td"": 0.05, ""rec_tgt"": 0.94, ""rec_yd"": 6.29}"
1373,,QB,NYJ,DET,15.65,15.65,15.65,"{""adp_dd_ppr"": 134.0, ""bonus_rush_td_qb"": 0.11, ""cmp_pct"": 67.39, ""def_fum_td"": 0.0, ""fum"": 0.39, ""fum_lost"": 0.17, ""gp"": 1.0, ""pass_2pt"": 0.07, ""pass_att"": 31.93, ""pass_cmp"": 21.51, ""pass_cmp_40p"": 0.41, ""pass_fd"": 22.41, ""pass_inc"": 10.41, ""pass_int"": 0.62, ""pass_int_td"": 0.0, ""pass_sack"": 2.45, ""pass_td"": 1.38, ""pass_yd"": 224.12, ""pos_adp_dd_ppr"": 22.0, ""pts_half_ppr"": 15.65, ""pts_ppr"": 15.65, ""pts_std"": 15.65, ""rush_2pt"": 0.01, ""rush_40p"": 0.03, ""rush_att"": 3.18, ""rush_fd"": 1.36, ""rush_td"": 0.11, ""rush_yd"": 13.56}"
3163,,QB,DET,NYJ,18.99,18.99,18.99,"{""adp_dd_ppr"": 60.0, ""bonus_rush_td_qb"": 0.05, ""cmp_pct"": 63.96, ""def_fum_td"": 0.0, ""fum"": 0.47, ""fum_lost"": 0.21, ""gp"": 1.0, ""pass_2pt"": 0.12, ""pass_att"": 33.56, ""pass_cmp"": 21.47, ""pass_cmp_40p"": 0.48, ""pass_fd"": 25.31, ""pass_inc"": 12.1, ""pass_int"": 0.1, ""pass_int_td"": 0.0, ""pass_sack"": 2.89, ""pass_td"": 2.1, ""pass_yd"": 253.07, ""pos_adp_dd_ppr"": 5.0, ""pts_half_ppr"": 18.99, ""pts_ppr"": 18.99, ""pts_std"": 18.99, ""rush_2pt"": 0.0, ""rush_40p"": 0.02, ""rush_att"": 1.77, ""rush_fd"": 0.46, ""rush_td"": 0.05, ""rush_yd"": 4.64}"
3269,,WR,BAL,DAL,2.23,1.89,1.54,"{""adp_dd_ppr"": 243.0, ""bonus_rec_wr"": 0.68, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 109.0, ""pts_half_ppr"": 1.89, ""pts_ppr"": 2.23, ""pts_std"": 1.54, ""rec"": 0.68, ""rec_0_4"": 0.14, ""rec_10_19"": 0.21, ""rec_20_29"": 0.14, ""rec_2pt"": 0.0, ""rec_30_39"": 0.07, ""rec_40p"": 0.07, ""rec_5_9"": 0.14, ""rec_fd"": 1.22, ""rec_td"": 0.05, ""rec_tgt"": 1.2, ""rec_yd"": 12.16}"
